fm_fund_history_id ,fm_id,fund_id,vintage_year,region,sector,strategy,fund_size_amt,fund_currency,target_fund_size_amt,target_fund_size_currency
27923,6635,16263,2003,Western Europe,Diversified,Fund of Funds / Co-Investment,502250000.0,USD,0.0,USD
15568,6635,24740,2009,Asia-Pacific,Diversified,Fund of Funds / Co-Investment,402800000.0,USD,0.0,USD
6007,6635,24740,2009,Central/Eastern Europe,Diversified,Fund of Funds / Co-Investment,402800000.0,USD,0.0,USD
8824,6635,24740,2009,Latin America,Diversified,Fund of Funds / Co-Investment,402800000.0,USD,0.0,USD
9569,6635,24740,2009,Middle East/Africa,Diversified,Fund of Funds / Co-Investment,402800000.0,USD,0.0,USD
13340,6635,24740,2009,North America,Diversified,Fund of Funds / Co-Investment,402800000.0,USD,0.0,USD
7455,6635,24740,2009,Western Europe,Diversified,Fund of Funds / Co-Investment,402800000.0,USD,0.0,USD
15882,6635,26986,2006,Asia-Pacific,Diversified,Fund of Funds / Co-Investment,982320000.0,USD,0.0,USD
23592,6635,26986,2006,Central/Eastern Europe,Diversified,Fund of Funds / Co-Investment,982320000.0,USD,0.0,USD
16498,6635,26986,2006,Latin America,Diversified,Fund of Funds / Co-Investment,982320000.0,USD,0.0,USD
13188,6635,26986,2006,Middle East/Africa,Diversified,Fund of Funds / Co-Investment,982320000.0,USD,0.0,USD
29280,6635,26986,2006,North America,Diversified,Fund of Funds / Co-Investment,982320000.0,USD,0.0,USD
28613,6635,26986,2006,Western Europe,Diversified,Fund of Funds / Co-Investment,982320000.0,USD,0.0,USD
26259,6635,27041,2005,Asia-Pacific,Diversified,Fund of Funds / Co-Investment,472580000.0,USD,0.0,USD
1357,6635,27041,2005,Central/Eastern Europe,Diversified,Fund of Funds / Co-Investment,472580000.0,USD,0.0,USD
26092,6635,27041,2005,Latin America,Diversified,Fund of Funds / Co-Investment,472580000.0,USD,0.0,USD
5446,6635,27041,2005,Middle East/Africa,Diversified,Fund of Funds / Co-Investment,472580000.0,USD,0.0,USD
25879,6635,27041,2005,North America,Diversified,Fund of Funds / Co-Investment,472580000.0,USD,0.0,USD
11273,6635,27041,2005,Western Europe,Diversified,Fund of Funds / Co-Investment,472580000.0,USD,0.0,USD
30445,6635,27378,2013,Asia-Pacific,Diversified,Fund of Funds / Co-Investment,307750000.0,USD,300000000.0,USD
13723,6635,27378,2013,Central/Eastern Europe,Diversified,Fund of Funds / Co-Investment,307750000.0,USD,300000000.0,USD
23019,6635,27378,2013,Latin America,Diversified,Fund of Funds / Co-Investment,307750000.0,USD,300000000.0,USD
29082,6635,27378,2013,Middle East/Africa,Diversified,Fund of Funds / Co-Investment,307750000.0,USD,300000000.0,USD
13343,6635,27378,2013,North America,Diversified,Fund of Funds / Co-Investment,307750000.0,USD,300000000.0,USD
24839,6635,27378,2013,Western Europe,Diversified,Fund of Funds / Co-Investment,307750000.0,USD,300000000.0,USD
23436,12635,48088,2010,North America,Diversified,Buyout / Corporate Private Equity,202790000.0,USD,0.0,USD
26269,12635,48745,2019,North America,Consumer Goods,Fund of Funds / Co-Investment,0.0,USD,0.0,USD
19908,12635,48745,2019,North America,Diversified,Fund of Funds / Co-Investment,0.0,USD,0.0,USD
29966,12635,48745,2019,North America,Financial Services,Fund of Funds / Co-Investment,0.0,USD,0.0,USD
6384,12635,48745,2019,North America,TMT,Fund of Funds / Co-Investment,0.0,USD,0.0,USD
24015,12635,39347,2010,North America,Consumer Goods,Buyout / Corporate Private Equity,14970000.0,USD,0.0,USD
21315,12635,39347,2010,North America,Financial Services,Buyout / Corporate Private Equity,14970000.0,USD,0.0,USD
25816,12635,39347,2010,North America,TMT,Buyout / Corporate Private Equity,14970000.0,USD,0.0,USD
3299,12635,40616,2016,North America,Consumer Goods,Buyout / Corporate Private Equity,124800000.0,USD,0.0,USD
8579,12635,40616,2016,North America,Diversified,Buyout / Corporate Private Equity,124800000.0,USD,0.0,USD
28093,12635,40616,2016,North America,Financial Services,Buyout / Corporate Private Equity,124800000.0,USD,0.0,USD
10258,12635,40616,2016,North America,TMT,Buyout / Corporate Private Equity,124800000.0,USD,0.0,USD
10525,12635,23006,2009,North America,Consumer Goods,Buyout / Corporate Private Equity,59300000.0,USD,175000000.0,USD
13435,12635,23006,2009,North America,Financial Services,Buyout / Corporate Private Equity,59300000.0,USD,175000000.0,USD
10429,12635,23006,2009,North America,TMT,Buyout / Corporate Private Equity,59300000.0,USD,175000000.0,USD
29723,19425,57636,2021,North America,Other,Venture Capital / Growth Equity,7000000.0,USD,0.0,USD
28948,19425,44806,2019,North America,Diversified,Buyout / Corporate Private Equity,20000000.0,USD,0.0,USD
9349,19425,48779,2019,North America,Diversified,Buyout / Corporate Private Equity,3070000.0,USD,0.0,USD
24289,20270,48800,2019,North America,Healthcare,Venture Capital / Growth Equity,9750000.0,USD,50000000.0,USD
1323,18863,41847,2017,North America,Agribusiness,Venture Capital / Growth Equity,53500000.0,USD,75000000.0,USD
14868,18863,41847,2017,North America,Biotech / Life Science,Venture Capital / Growth Equity,53500000.0,USD,75000000.0,USD
29224,18863,41847,2017,North America,Healthcare,Venture Capital / Growth Equity,53500000.0,USD,75000000.0,USD
3806,18863,41847,2017,North America,TMT,Venture Capital / Growth Equity,53500000.0,USD,75000000.0,USD
26985,18863,43601,2016,North America,Agribusiness,Venture Capital / Growth Equity,15160000.0,USD,15160000.0,USD
18288,18863,43601,2016,North America,Biotech / Life Science,Venture Capital / Growth Equity,15160000.0,USD,15160000.0,USD
23438,18863,43601,2016,North America,Healthcare,Venture Capital / Growth Equity,15160000.0,USD,15160000.0,USD
22565,18863,43601,2016,North America,TMT,Venture Capital / Growth Equity,15160000.0,USD,15160000.0,USD
13064,18863,45797,2019,North America,Agribusiness,Venture Capital / Growth Equity,118000000.0,USD,200000000.0,USD
7231,18863,45797,2019,North America,Biotech / Life Science,Venture Capital / Growth Equity,118000000.0,USD,200000000.0,USD
30068,18863,45797,2019,North America,Healthcare,Venture Capital / Growth Equity,118000000.0,USD,200000000.0,USD
10253,18863,45797,2019,North America,TMT,Venture Capital / Growth Equity,118000000.0,USD,200000000.0,USD
24648,18863,48815,2019,North America,Agribusiness,Venture Capital / Growth Equity,0.0,USD,9000000.0,USD
19754,18863,56942,2021,North America,Agribusiness,Venture Capital / Growth Equity,32280000.0,USD,250000000.0,USD
30389,18863,56942,2021,North America,Biotech / Life Science,Venture Capital / Growth Equity,32280000.0,USD,250000000.0,USD
29773,18863,56942,2021,North America,Healthcare,Venture Capital / Growth Equity,32280000.0,USD,250000000.0,USD
17266,18863,56942,2021,North America,TMT,Venture Capital / Growth Equity,32280000.0,USD,250000000.0,USD
11854,17742,37060,2016,North America,Diversified,Mezzanine / Debt,150200000.0,USD,0.0,USD
22574,17742,48844,2019,North America,Diversified,Mezzanine / Debt,100000000.0,USD,0.0,USD
6111,17742,56953,2020,North America,Diversified,Mezzanine / Debt,101440000.0,USD,0.0,USD
29313,17742,56954,2021,North America,Diversified,Mezzanine / Debt,1000000.0,USD,1000000.0,USD
22259,17742,56955,2021,North America,Diversified,Mezzanine / Debt,700000.0,USD,700000.0,USD
26230,19117,43223,2018,North America,Financial Services,Fund of Funds / Co-Investment,100000000.0,USD,0.0,USD
6228,19117,48859,2019,North America,Financial Services,Fund of Funds / Co-Investment,0.0,USD,0.0,USD
350,6595,2745,2006,North America,Diversified,Fund of Funds / Co-Investment,900000000.0,USD,750000000.0,USD
14175,6595,2745,2006,Western Europe,Diversified,Fund of Funds / Co-Investment,900000000.0,USD,750000000.0,USD
19400,6595,6422,2005,North America,Diversified,Fund of Funds / Co-Investment,146000000.0,USD,0.0,USD
9041,6595,7643,2009,North America,Diversified,Fund of Funds / Co-Investment,841000000.0,USD,900000000.0,USD
17696,6595,7643,2009,Western Europe,Diversified,Fund of Funds / Co-Investment,841000000.0,USD,900000000.0,USD
10509,6595,7708,2005,North America,Diversified,Fund of Funds / Co-Investment,505500000.0,USD,0.0,USD
25986,6595,7708,2005,Western Europe,Diversified,Fund of Funds / Co-Investment,505500000.0,USD,0.0,USD
4638,6595,15075,2004,North America,Diversified,Fund of Funds / Co-Investment,300000000.0,USD,0.0,USD
5411,6595,48865,2019,North America,Diversified,Fund of Funds / Co-Investment,0.0,USD,0.0,USD
17322,6595,48865,2019,Western Europe,Diversified,Fund of Funds / Co-Investment,0.0,USD,0.0,USD
23366,6595,49272,2017,North America,Diversified,Fund of Funds / Co-Investment,250000000.0,USD,411000000.0,USD
1669,6595,49272,2017,Western Europe,Diversified,Fund of Funds / Co-Investment,250000000.0,USD,411000000.0,USD
22225,6595,53442,2020,North America,Diversified,Fund of Funds / Co-Investment,327000000.0,USD,0.0,USD
3844,6595,53442,2020,Western Europe,Diversified,Fund of Funds / Co-Investment,327000000.0,USD,0.0,USD
8923,6595,23726,2009,North America,Diversified,Fund of Funds / Co-Investment,190500000.0,USD,250000000.0,USD
25535,6595,25008,2013,North America,Diversified,Fund of Funds / Co-Investment,613850000.0,USD,500000000.0,USD
25259,6595,25008,2013,Western Europe,Diversified,Fund of Funds / Co-Investment,613850000.0,USD,500000000.0,USD
25698,6595,36309,2017,North America,Diversified,Fund of Funds / Co-Investment,646000000.0,USD,500000000.0,USD
3716,6595,36309,2017,Western Europe,Diversified,Fund of Funds / Co-Investment,646000000.0,USD,500000000.0,USD
23103,6595,15076,1988,North America,Diversified,Fund of Funds / Co-Investment,41000000.0,USD,0.0,USD
26002,6595,15077,1993,North America,Diversified,Fund of Funds / Co-Investment,66000000.0,USD,0.0,USD
2645,6595,15078,1997,North America,Diversified,Fund of Funds / Co-Investment,150000000.0,USD,0.0,USD
11378,6595,15079,2001,North America,Diversified,Fund of Funds / Co-Investment,60000000.0,USD,0.0,USD
1181,6595,15080,1999,North America,Diversified,Fund of Funds / Co-Investment,220000000.0,USD,0.0,USD
30238,6595,15081,2001,North America,Diversified,Fund of Funds / Co-Investment,240000000.0,USD,0.0,USD
21719,16704,33898,2015,North America,Business Services,Buyout / Corporate Private Equity,680000000.0,USD,600000000.0,USD
2608,16704,33898,2015,North America,Industrials,Buyout / Corporate Private Equity,680000000.0,USD,600000000.0,USD
8810,16704,33898,2015,North America,Manufacturing,Buyout / Corporate Private Equity,680000000.0,USD,600000000.0,USD
11397,16704,33898,2015,North America,Other,Buyout / Corporate Private Equity,680000000.0,USD,600000000.0,USD
5958,16704,33898,2015,North America,Transport,Buyout / Corporate Private Equity,680000000.0,USD,600000000.0,USD
3151,16704,42063,2018,North America,Business Services,Buyout / Corporate Private Equity,1360000000.0,USD,1000000000.0,USD
28775,16704,42063,2018,North America,Industrials,Buyout / Corporate Private Equity,1360000000.0,USD,1000000000.0,USD
29486,16704,42063,2018,North America,Manufacturing,Buyout / Corporate Private Equity,1360000000.0,USD,1000000000.0,USD
17198,16704,42063,2018,North America,Other,Buyout / Corporate Private Equity,1360000000.0,USD,1000000000.0,USD
26942,16704,42063,2018,North America,Transport,Buyout / Corporate Private Equity,1360000000.0,USD,1000000000.0,USD
21125,16704,48878,2020,North America,Business Services,Other,170000000.0,USD,400000000.0,USD
7456,16704,48878,2020,North America,Industrials,Other,170000000.0,USD,400000000.0,USD
18993,16704,48878,2020,North America,Manufacturing,Other,170000000.0,USD,400000000.0,USD
6035,16704,48878,2020,North America,Other,Other,170000000.0,USD,400000000.0,USD
5358,16704,48878,2020,North America,Transport,Other,170000000.0,USD,400000000.0,USD
6546,16704,51051,2020,North America,Business Services,Buyout / Corporate Private Equity,130000000.0,USD,400000000.0,USD
1579,16704,51051,2020,North America,Industrials,Buyout / Corporate Private Equity,130000000.0,USD,400000000.0,USD
7605,16704,51051,2020,North America,Manufacturing,Buyout / Corporate Private Equity,130000000.0,USD,400000000.0,USD
9772,16704,51051,2020,North America,Other,Buyout / Corporate Private Equity,130000000.0,USD,400000000.0,USD
27256,16704,51051,2020,North America,Transport,Buyout / Corporate Private Equity,130000000.0,USD,400000000.0,USD
2203,16704,55692,2021,North America,Diversified,Buyout / Corporate Private Equity,695040000.0,USD,695040000.0,USD
16978,16704,57651,2021,North America,Diversified,Fund of Funds / Co-Investment,15000000.0,USD,15000000.0,USD
13028,16704,58867,2021,North America,Other,Venture Capital / Growth Equity,66000000.0,USD,66000000.0,USD
13953,16704,58867,2021,North America,Transport,Venture Capital / Growth Equity,66000000.0,USD,66000000.0,USD
16023,16704,61292,2022,North America,Business Services,Buyout / Corporate Private Equity,0.0,USD,1750000000.0,USD
14691,16704,61292,2022,North America,Diversified,Buyout / Corporate Private Equity,0.0,USD,1750000000.0,USD
24051,16704,61292,2022,North America,Industrials,Buyout / Corporate Private Equity,0.0,USD,1750000000.0,USD
9329,16704,61292,2022,North America,Manufacturing,Buyout / Corporate Private Equity,0.0,USD,1750000000.0,USD
13588,16704,61292,2022,North America,Other,Buyout / Corporate Private Equity,0.0,USD,1750000000.0,USD
7126,16704,61292,2022,North America,Transport,Buyout / Corporate Private Equity,0.0,USD,1750000000.0,USD
29848,16021,32591,2014,Asia-Pacific,TMT,Venture Capital / Growth Equity,100000000.0,USD,100000000.0,USD
11867,16021,32591,2014,North America,TMT,Venture Capital / Growth Equity,100000000.0,USD,100000000.0,USD
458,16021,36689,2016,North America,TMT,Venture Capital / Growth Equity,50000000.0,USD,50000000.0,USD
5093,16021,39624,2017,North America,TMT,Venture Capital / Growth Equity,50000000.0,USD,50000000.0,USD
28167,16021,40786,2017,North America,TMT,Venture Capital / Growth Equity,50000000.0,USD,0.0,USD
10386,16021,44201,2018,North America,TMT,Venture Capital / Growth Equity,100000000.0,USD,100000000.0,USD
20251,16021,44219,2017,North America,TMT,Venture Capital / Growth Equity,50000000.0,USD,0.0,USD
4800,16021,53129,2020,North America,TMT,Venture Capital / Growth Equity,0.0,USD,100000000.0,USD
9499,16021,44220,2017,North America,TMT,Venture Capital / Growth Equity,100000000.0,USD,0.0,USD
16157,16021,44221,2015,Central/Eastern Europe,TMT,Venture Capital / Growth Equity,100000000.0,USD,0.0,USD
2007,16021,44221,2015,Middle East/Africa,TMT,Venture Capital / Growth Equity,100000000.0,USD,0.0,USD
5983,16021,44221,2015,Western Europe,TMT,Venture Capital / Growth Equity,100000000.0,USD,0.0,USD
4860,16021,44297,2018,Asia-Pacific,TMT,Venture Capital / Growth Equity,100000000.0,USD,100000000.0,USD
8090,16021,45467,2019,Asia-Pacific,TMT,Venture Capital / Growth Equity,0.0,USD,50000000.0,USD
10490,16021,46613,2019,Central/Eastern Europe,TMT,Venture Capital / Growth Equity,0.0,USD,125000000.0,USD
17939,16021,46613,2019,Western Europe,TMT,Venture Capital / Growth Equity,0.0,USD,125000000.0,USD
6135,16021,48889,2019,Asia-Pacific,Business Services,Venture Capital / Growth Equity,0.0,USD,50000000.0,USD
9777,16021,48889,2019,Asia-Pacific,TMT,Venture Capital / Growth Equity,0.0,USD,50000000.0,USD
18592,16021,48889,2019,North America,Business Services,Venture Capital / Growth Equity,0.0,USD,50000000.0,USD
4524,16021,48889,2019,North America,TMT,Venture Capital / Growth Equity,0.0,USD,50000000.0,USD
13535,16021,48889,2019,Western Europe,Business Services,Venture Capital / Growth Equity,0.0,USD,50000000.0,USD
237,16021,48889,2019,Western Europe,TMT,Venture Capital / Growth Equity,0.0,USD,50000000.0,USD
23992,18378,40699,2017,Central/Eastern Europe,Consumer Goods,Fund of Funds / Co-Investment,116000000.0,EUR,100000000.0,EUR
2434,18378,40699,2017,North America,Consumer Goods,Fund of Funds / Co-Investment,116000000.0,EUR,100000000.0,EUR
3896,18378,40699,2017,Western Europe,Consumer Goods,Fund of Funds / Co-Investment,116000000.0,EUR,100000000.0,EUR
