strategy_id,lp_id,strategy,regions
6077,1511,Buyout / Corporate Private Equity,Middle East/Africa
10753,1511,Buyout / Corporate Private Equity,Western Europe
28307,1511,Fund of Funds / Co-Investment,North America
4277,1511,Fund of Funds / Co-Investment,Asia-Pacific
215,1511,Fund of Funds / Co-Investment,Central/Eastern Europe
6102,1511,Fund of Funds / Co-Investment,Latin America
29665,1511,Fund of Funds / Co-Investment,Middle East/Africa
25403,1511,Fund of Funds / Co-Investment,Western Europe
37688,1511,Mezzanine / Debt,North America
25509,1511,Mezzanine / Debt,Asia-Pacific
46338,1511,Mezzanine / Debt,Central/Eastern Europe
3441,1511,Mezzanine / Debt,Latin America
47863,1511,Mezzanine / Debt,Middle East/Africa
37952,1511,Mezzanine / Debt,Western Europe
41578,1511,Secondaries,North America
22771,1511,Secondaries,Asia-Pacific
381,1511,Secondaries,Central/Eastern Europe
653,1511,Secondaries,Latin America
1527,1511,Secondaries,Middle East/Africa
10183,1511,Secondaries,Western Europe
32357,1511,Venture Capital / Growth Equity,North America
39667,1511,Venture Capital / Growth Equity,Asia-Pacific
19094,1511,Venture Capital / Growth Equity,Central/Eastern Europe
17594,1511,Venture Capital / Growth Equity,Latin America
174,1511,Venture Capital / Growth Equity,Middle East/Africa
1783,1511,Venture Capital / Growth Equity,Western Europe
40450,1512,Buyout / Corporate Private Equity,North America
7475,1512,Buyout / Corporate Private Equity,Central/Eastern Europe
40485,1512,Buyout / Corporate Private Equity,Western Europe
40045,1512,Fund of Funds / Co-Investment,North America
46490,1512,Fund of Funds / Co-Investment,Central/Eastern Europe
8820,1512,Fund of Funds / Co-Investment,Western Europe
18580,1512,Mezzanine / Debt,North America
809,1512,Mezzanine / Debt,Central/Eastern Europe
4646,1512,Mezzanine / Debt,Western Europe
9772,1512,Venture Capital / Growth Equity,North America
35595,1512,Venture Capital / Growth Equity,Central/Eastern Europe
25361,1512,Venture Capital / Growth Equity,Western Europe
31633,1513,Fund of Funds / Co-Investment,North America
29382,1513,Fund of Funds / Co-Investment,Asia-Pacific
33253,1513,Fund of Funds / Co-Investment,Central/Eastern Europe
26072,1513,Fund of Funds / Co-Investment,Western Europe
41384,1513,Secondaries,North America
22562,1513,Secondaries,Asia-Pacific
8317,1513,Secondaries,Central/Eastern Europe
44885,1513,Secondaries,Western Europe
44759,1514,Fund of Funds / Co-Investment,North America
28900,1514,Fund of Funds / Co-Investment,Asia-Pacific
49102,1514,Fund of Funds / Co-Investment,Central/Eastern Europe
18776,1514,Fund of Funds / Co-Investment,Latin America
4476,1514,Fund of Funds / Co-Investment,Middle East/Africa
9497,1514,Fund of Funds / Co-Investment,Western Europe
20282,1514,Venture Capital / Growth Equity,North America
326,1514,Venture Capital / Growth Equity,Asia-Pacific
36946,1514,Venture Capital / Growth Equity,Central/Eastern Europe
15335,1514,Venture Capital / Growth Equity,Latin America
45045,1514,Venture Capital / Growth Equity,Middle East/Africa
25922,1514,Venture Capital / Growth Equity,Western Europe
18272,1515,Buyout / Corporate Private Equity,North America
19753,1515,Buyout / Corporate Private Equity,Asia-Pacific
454,1515,Buyout / Corporate Private Equity,Central/Eastern Europe
5193,1515,Buyout / Corporate Private Equity,Latin America
16208,1515,Buyout / Corporate Private Equity,Middle East/Africa
24072,1515,Buyout / Corporate Private Equity,Western Europe
41680,1515,Distressed / Turnaround,North America
15145,1515,Distressed / Turnaround,Asia-Pacific
31599,1515,Distressed / Turnaround,Central/Eastern Europe
20517,1515,Distressed / Turnaround,Latin America
24351,1515,Distressed / Turnaround,Middle East/Africa
42319,1515,Distressed / Turnaround,Western Europe
23973,1515,Fund of Funds / Co-Investment,North America
44980,1515,Fund of Funds / Co-Investment,Asia-Pacific
24112,1515,Fund of Funds / Co-Investment,Central/Eastern Europe
24973,1515,Fund of Funds / Co-Investment,Latin America
42791,1515,Fund of Funds / Co-Investment,Middle East/Africa
11278,1515,Fund of Funds / Co-Investment,Western Europe
40728,1515,Mezzanine / Debt,North America
8848,1515,Mezzanine / Debt,Asia-Pacific
32685,1515,Mezzanine / Debt,Central/Eastern Europe
5589,1515,Mezzanine / Debt,Latin America
8902,1515,Mezzanine / Debt,Middle East/Africa
36359,1515,Mezzanine / Debt,Western Europe
32097,1515,Secondaries,North America
40002,1515,Secondaries,Asia-Pacific
747,1515,Secondaries,Central/Eastern Europe
48458,1515,Secondaries,Latin America
25308,1515,Secondaries,Middle East/Africa
6333,1515,Secondaries,Western Europe
17440,1515,Venture Capital / Growth Equity,North America
38699,1515,Venture Capital / Growth Equity,Asia-Pacific
23376,1515,Venture Capital / Growth Equity,Central/Eastern Europe
21555,1515,Venture Capital / Growth Equity,Latin America
20510,1515,Venture Capital / Growth Equity,Middle East/Africa
18070,1515,Venture Capital / Growth Equity,Western Europe
146,1516,Other,North America
42624,1516,Other,Asia-Pacific
29124,1516,Other,Central/Eastern Europe
20618,1516,Other,Latin America
38956,1516,Other,Middle East/Africa
20742,1516,Other,Western Europe
25999,1516,Venture Capital / Growth Equity,North America
42199,1516,Venture Capital / Growth Equity,Asia-Pacific
7756,1516,Venture Capital / Growth Equity,Central/Eastern Europe
26575,1516,Venture Capital / Growth Equity,Latin America
23141,1516,Venture Capital / Growth Equity,Middle East/Africa
33693,1516,Venture Capital / Growth Equity,Western Europe
4508,1517,Buyout / Corporate Private Equity,North America
41859,1517,Buyout / Corporate Private Equity,Asia-Pacific
568,1517,Buyout / Corporate Private Equity,Central/Eastern Europe
4015,1517,Buyout / Corporate Private Equity,Latin America
27629,1517,Buyout / Corporate Private Equity,Middle East/Africa
5973,1517,Buyout / Corporate Private Equity,Western Europe
24927,1517,Fund of Funds / Co-Investment,North America
14033,1517,Fund of Funds / Co-Investment,Asia-Pacific
5689,1517,Fund of Funds / Co-Investment,Central/Eastern Europe
14637,1517,Fund of Funds / Co-Investment,Latin America
15452,1517,Fund of Funds / Co-Investment,Middle East/Africa
18650,1517,Fund of Funds / Co-Investment,Western Europe
21162,1517,Mezzanine / Debt,North America
15232,1517,Mezzanine / Debt,Asia-Pacific
39639,1517,Mezzanine / Debt,Central/Eastern Europe
14654,1517,Mezzanine / Debt,Latin America
43091,1517,Mezzanine / Debt,Middle East/Africa
1712,1517,Mezzanine / Debt,Western Europe
5991,1517,Other,North America
47991,1517,Other,Asia-Pacific
21486,1517,Other,Central/Eastern Europe
25566,1517,Other,Latin America
35222,1517,Other,Middle East/Africa
26146,1517,Other,Western Europe
44801,1517,Secondaries,North America
8385,1517,Secondaries,Asia-Pacific
10407,1517,Secondaries,Central/Eastern Europe
15820,1517,Secondaries,Latin America
4135,1517,Secondaries,Middle East/Africa
47756,1517,Secondaries,Western Europe
42137,1517,Venture Capital / Growth Equity,North America
28869,1517,Venture Capital / Growth Equity,Asia-Pacific
45838,1517,Venture Capital / Growth Equity,Central/Eastern Europe
10516,1517,Venture Capital / Growth Equity,Latin America
41941,1517,Venture Capital / Growth Equity,Middle East/Africa
25924,1517,Venture Capital / Growth Equity,Western Europe
8838,1518,Buyout / Corporate Private Equity,North America
40442,1518,Buyout / Corporate Private Equity,Asia-Pacific
39154,1518,Buyout / Corporate Private Equity,Central/Eastern Europe
11438,1518,Buyout / Corporate Private Equity,Latin America
26539,1518,Buyout / Corporate Private Equity,Middle East/Africa
34462,1518,Buyout / Corporate Private Equity,Western Europe
17858,1518,Fund of Funds / Co-Investment,North America
7266,1518,Fund of Funds / Co-Investment,Asia-Pacific
11389,1518,Fund of Funds / Co-Investment,Central/Eastern Europe
40265,1518,Fund of Funds / Co-Investment,Latin America
10460,1518,Fund of Funds / Co-Investment,Middle East/Africa
2762,1518,Fund of Funds / Co-Investment,Western Europe
32670,1518,Venture Capital / Growth Equity,North America
30061,1518,Venture Capital / Growth Equity,Asia-Pacific
33502,1518,Venture Capital / Growth Equity,Central/Eastern Europe
44402,1518,Venture Capital / Growth Equity,Latin America
10407,1518,Venture Capital / Growth Equity,Middle East/Africa
12067,1518,Venture Capital / Growth Equity,Western Europe
31105,1519,Buyout / Corporate Private Equity,North America
17850,1519,Buyout / Corporate Private Equity,Asia-Pacific
27205,1519,Buyout / Corporate Private Equity,Central/Eastern Europe
38044,1519,Buyout / Corporate Private Equity,Western Europe
12920,1519,Mezzanine / Debt,North America
31581,1519,Mezzanine / Debt,Asia-Pacific
41902,1519,Mezzanine / Debt,Central/Eastern Europe
40937,1519,Mezzanine / Debt,Western Europe
21639,1519,Venture Capital / Growth Equity,North America
23219,1519,Venture Capital / Growth Equity,Asia-Pacific
29905,1519,Venture Capital / Growth Equity,Central/Eastern Europe
25615,1519,Venture Capital / Growth Equity,Western Europe
11334,1520,Buyout / Corporate Private Equity,North America
7609,1520,Buyout / Corporate Private Equity,Middle East/Africa
21358,1520,Buyout / Corporate Private Equity,Western Europe
41790,1520,Distressed / Turnaround,North America
13862,1520,Distressed / Turnaround,Middle East/Africa
2695,1520,Distressed / Turnaround,Western Europe
25790,1520,Fund of Funds / Co-Investment,North America
34661,1520,Fund of Funds / Co-Investment,Middle East/Africa
13415,1520,Fund of Funds / Co-Investment,Western Europe
34619,1520,Mezzanine / Debt,North America
3717,1520,Mezzanine / Debt,Middle East/Africa
37517,1520,Mezzanine / Debt,Western Europe
20951,1520,Venture Capital / Growth Equity,North America
46162,1520,Venture Capital / Growth Equity,Middle East/Africa
8378,1520,Venture Capital / Growth Equity,Western Europe
11929,1521,Other,Asia-Pacific
35771,1521,Other,Central/Eastern Europe
40535,1521,Other,Middle East/Africa
8478,1521,Venture Capital / Growth Equity,North America
44035,1521,Venture Capital / Growth Equity,Asia-Pacific
31589,1521,Venture Capital / Growth Equity,Western Europe
37917,1522,Buyout / Corporate Private Equity,North America
39431,1522,Buyout / Corporate Private Equity,Asia-Pacific
25600,1522,Buyout / Corporate Private Equity,Western Europe
39903,1522,Distressed / Turnaround,North America
18631,1522,Distressed / Turnaround,Asia-Pacific
23466,1522,Distressed / Turnaround,Western Europe
9998,1522,Venture Capital / Growth Equity,North America
28689,1522,Venture Capital / Growth Equity,Asia-Pacific
24416,1522,Venture Capital / Growth Equity,Western Europe
29958,1523,Venture Capital / Growth Equity,North America
29345,1523,Venture Capital / Growth Equity,Asia-Pacific
11394,1523,Venture Capital / Growth Equity,Latin America
14513,1523,Venture Capital / Growth Equity,Western Europe
46710,1524,Buyout / Corporate Private Equity,North America
24313,1524,Buyout / Corporate Private Equity,Asia-Pacific
12915,1524,Venture Capital / Growth Equity,North America
48043,1524,Venture Capital / Growth Equity,Asia-Pacific
14611,1525,Venture Capital / Growth Equity,North America
45830,1525,Venture Capital / Growth Equity,Asia-Pacific
5169,1525,Venture Capital / Growth Equity,Western Europe
19668,1527,Buyout / Corporate Private Equity,North America
40386,1527,Buyout / Corporate Private Equity,Asia-Pacific
17602,1527,Buyout / Corporate Private Equity,Western Europe
16717,1527,Distressed / Turnaround,North America
21852,1527,Distressed / Turnaround,Western Europe
38084,1527,Fund of Funds / Co-Investment,North America
48716,1527,Fund of Funds / Co-Investment,Asia-Pacific
46295,1527,Fund of Funds / Co-Investment,Western Europe
35525,1527,Mezzanine / Debt,North America
37555,1527,Mezzanine / Debt,Asia-Pacific
42416,1527,Mezzanine / Debt,Western Europe
47928,1527,Other,Asia-Pacific
10286,1527,Secondaries,North America
5555,1527,Secondaries,Asia-Pacific
19321,1527,Secondaries,Western Europe
21718,1527,Venture Capital / Growth Equity,North America
25921,1527,Venture Capital / Growth Equity,Asia-Pacific
28849,1527,Venture Capital / Growth Equity,Western Europe
15262,1528,Buyout / Corporate Private Equity,North America
22207,1528,Buyout / Corporate Private Equity,Asia-Pacific
26563,1528,Buyout / Corporate Private Equity,Central/Eastern Europe
49514,1528,Buyout / Corporate Private Equity,Latin America
40424,1528,Buyout / Corporate Private Equity,Middle East/Africa
23618,1528,Buyout / Corporate Private Equity,Western Europe
45518,1528,Distressed / Turnaround,North America
32506,1528,Distressed / Turnaround,Asia-Pacific
39993,1528,Distressed / Turnaround,Central/Eastern Europe
19794,1528,Distressed / Turnaround,Latin America
5017,1528,Distressed / Turnaround,Middle East/Africa
41872,1528,Distressed / Turnaround,Western Europe
49290,1528,Fund of Funds / Co-Investment,North America
19569,1528,Fund of Funds / Co-Investment,Asia-Pacific
11294,1528,Fund of Funds / Co-Investment,Central/Eastern Europe
4857,1528,Fund of Funds / Co-Investment,Latin America
49651,1528,Fund of Funds / Co-Investment,Middle East/Africa
2886,1528,Fund of Funds / Co-Investment,Western Europe
34888,1528,Mezzanine / Debt,North America
16643,1528,Mezzanine / Debt,Asia-Pacific
3408,1528,Mezzanine / Debt,Central/Eastern Europe
34492,1528,Mezzanine / Debt,Latin America
45753,1528,Mezzanine / Debt,Middle East/Africa
24614,1528,Mezzanine / Debt,Western Europe
21782,1528,Other,North America
31753,1528,Other,Asia-Pacific
26519,1528,Other,Central/Eastern Europe
13195,1528,Other,Latin America
7670,1528,Other,Middle East/Africa
19575,1528,Other,Western Europe
31445,1528,Secondaries,North America
46364,1528,Secondaries,Asia-Pacific
23948,1528,Secondaries,Central/Eastern Europe
47883,1528,Secondaries,Latin America
31210,1528,Secondaries,Middle East/Africa
2685,1528,Secondaries,Western Europe
2736,1528,Venture Capital / Growth Equity,North America
10280,1528,Venture Capital / Growth Equity,Asia-Pacific
33192,1528,Venture Capital / Growth Equity,Central/Eastern Europe
39044,1528,Venture Capital / Growth Equity,Latin America
33429,1528,Venture Capital / Growth Equity,Middle East/Africa
649,1528,Venture Capital / Growth Equity,Western Europe
5431,1529,Fund of Funds / Co-Investment,North America
19928,1529,Fund of Funds / Co-Investment,Asia-Pacific
7679,1529,Fund of Funds / Co-Investment,Central/Eastern Europe
36700,1529,Fund of Funds / Co-Investment,Latin America
31890,1529,Fund of Funds / Co-Investment,Middle East/Africa
23717,1529,Fund of Funds / Co-Investment,Western Europe
7482,1530,Buyout / Corporate Private Equity,North America
8016,1530,Buyout / Corporate Private Equity,Asia-Pacific
2143,1530,Buyout / Corporate Private Equity,Central/Eastern Europe
6096,1530,Buyout / Corporate Private Equity,Latin America
23947,1530,Buyout / Corporate Private Equity,Middle East/Africa
13784,1530,Buyout / Corporate Private Equity,Western Europe
24583,1530,Fund of Funds / Co-Investment,North America
9803,1530,Fund of Funds / Co-Investment,Asia-Pacific
2795,1530,Fund of Funds / Co-Investment,Central/Eastern Europe
510,1530,Fund of Funds / Co-Investment,Latin America
6018,1530,Fund of Funds / Co-Investment,Middle East/Africa
40435,1530,Fund of Funds / Co-Investment,Western Europe
3601,1530,Secondaries,North America
10593,1530,Secondaries,Asia-Pacific
28069,1530,Secondaries,Central/Eastern Europe
20289,1530,Secondaries,Latin America
49176,1530,Secondaries,Middle East/Africa
24899,1530,Secondaries,Western Europe
11472,1530,Venture Capital / Growth Equity,North America
39931,1530,Venture Capital / Growth Equity,Asia-Pacific
40507,1530,Venture Capital / Growth Equity,Central/Eastern Europe
28905,1530,Venture Capital / Growth Equity,Latin America
17660,1530,Venture Capital / Growth Equity,Middle East/Africa
30772,1530,Venture Capital / Growth Equity,Western Europe
